PATH	NAME	TYPE	NAMESPACE	COMMENT
/Fichero_Intercambio_SICRES_4	Fichero_Intercambio_SICRES_4	element		
/Fichero_Intercambio_SICRES_4/De_Origen_o_Remitente	De_Origen_o_Remitente	element		
/Fichero_Intercambio_SICRES_4/De_Origen_o_Remitente/Codigo_Entidad_Registral_Origen	Codigo_Entidad_Registral_Origen	element		
/Fichero_Intercambio_SICRES_4/De_Origen_o_Remitente/Decodificacion_Entidad_Registral_Origen	Decodificacion_Entidad_Registral_Origen	element		
/Fichero_Intercambio_SICRES_4/De_Origen_o_Remitente/Codigo_Unidad_Tramitacion_Origen	Codigo_Unidad_Tramitacion_Origen	element		
/Fichero_Intercambio_SICRES_4/De_Origen_o_Remitente/Decodificacion_Unidad_Tramitacion_Origen	Decodificacion_Unidad_Tramitacion_Origen	element		
/Fichero_Intercambio_SICRES_4/De_Destino	De_Destino	element		
/Fichero_Intercambio_SICRES_4/De_Destino/Codigo_Entidad_Registral_Destino	Codigo_Entidad_Registral_Destino	element		
/Fichero_Intercambio_SICRES_4/De_Destino/Decodificacion_Entidad_Registral_Destino	Decodificacion_Entidad_Registral_Destino	element		
/Fichero_Intercambio_SICRES_4/De_Destino/Codigo_Unidad_Tramitacion_Destino	Codigo_Unidad_Tramitacion_Destino	element		
/Fichero_Intercambio_SICRES_4/De_Destino/Decodificacion_Unidad_Tramitacion_Destino	Decodificacion_Unidad_Tramitacion_Destino	element		
/Fichero_Intercambio_SICRES_4/De_Interesado	De_Interesado	element		
/Fichero_Intercambio_SICRES_4/De_Interesado/Datos_Interesado	Datos_Interesado	element		
/Fichero_Intercambio_SICRES_4/De_Interesado/Datos_Interesado/Datos_Identificacion	Datos_Identificacion	element		
/Fichero_Intercambio_SICRES_4/De_Interesado/Datos_Interesado/Datos_Identificacion/Tipo_Persona	Tipo_Persona	element		
/Fichero_Intercambio_SICRES_4/De_Interesado/Datos_Interesado/Datos_Identificacion/Tipo_Documento_Identificacion	Tipo_Documento_Identificacion	element		
/Fichero_Intercambio_SICRES_4/De_Interesado/Datos_Interesado/Datos_Identificacion/Documento_Identificacion	Documento_Identificacion	element		
/Fichero_Intercambio_SICRES_4/De_Interesado/Datos_Interesado/Datos_Identificacion/Razon_Social	Razon_Social	element		
